task,PPnr,conjunction_single,match_mismatch,trial,accuracy,reaction_time
gap,RDUQTsUdLXCAotg,conj,m,sim_conj_m,1,0.899
gap,RDUQTsUdLXCAotg,conj,mm,sim_conj_mm,1,1.533
gap,RDUQTsUdLXCAotg,conj,mm,sim_conj_mm,1,0.462
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.449
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.668
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.9
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.503
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.759
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,1.141
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.618
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.648
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.51
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.609
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.567
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.88
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.657
gap,RDUQTsUdLXCAotg,sing,m,sim_sing_m,1,0.846
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,1,0.592
gap,RDUQTsUdLXCAotg,sing,mm,sim_sing_mm,0,0.624
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,1.63
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,1.572
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,1.134
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,0.477
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,0,0.631
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,0,1.876
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,1.353
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,1.06
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,0.889
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,1.012
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,0.511
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,0.643
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,1.205
gap,REd18J86Ydnz5JK,conj,m,sim_conj_m,1,2.18
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,1.486
gap,REd18J86Ydnz5JK,conj,mm,sim_conj_mm,1,0.914
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,1,1.756
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,1,0.499
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.511
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.832
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,1,0.485
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,0,2.009
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.36
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.589
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,0,1.197
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,0,0.779
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.742
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.559
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,0,2.358
gap,REd18J86Ydnz5JK,sing,m,sim_sing_m,1,2.124
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,1.451
gap,REd18J86Ydnz5JK,sing,mm,sim_sing_mm,1,0.731
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.202
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,0.452
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,2.069
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,0.846
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.011
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,22.789
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,0.641
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,1.061
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.069
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.599
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,0.593
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,1.686
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.86
gap,RF3O1RwVVn1ANjS,conj,m,sim_conj_m,1,1.402
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,0,1.415
gap,RF3O1RwVVn1ANjS,conj,mm,sim_conj_mm,1,0.604
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.578
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.756
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.647
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.686
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,0,0.941
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.556
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.589
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.506
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.667
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.492
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.515
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,0.597
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.537
gap,RF3O1RwVVn1ANjS,sing,m,sim_sing_m,1,0.858
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,1.087
gap,RF3O1RwVVn1ANjS,sing,mm,sim_sing_mm,1,1.004
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,0,1.707
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,0.569
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,0.431
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,0.814
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,0.569
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,0.531
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,1.068
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,0.977
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,0.727
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,1.8
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,1.016
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,1.058
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,1.018
gap,Rfd9g37kVcLlQon,conj,m,sim_conj_m,1,0.459
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,0.683
gap,Rfd9g37kVcLlQon,conj,mm,sim_conj_mm,1,0.896
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.495
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,1.435
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.648
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,1.246
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,0,0.991
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.694
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,1.076
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.878
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.515
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.667
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.667
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.707
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.464
gap,Rfd9g37kVcLlQon,sing,m,sim_sing_m,1,0.741
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.688
gap,Rfd9g37kVcLlQon,sing,mm,sim_sing_mm,1,0.71
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,1.495
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,0.885
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,0.912
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,0.835
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,1.161
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,0.529
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,0.9
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,0.781
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,0.922
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,1.05
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,1.004
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,1.207
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,0.998
gap,RfjeMABd9YtFdM2,conj,m,sim_conj_m,1,1.021
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,0.888
gap,RfjeMABd9YtFdM2,conj,mm,sim_conj_mm,1,1.037
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,0.795
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,0,0.736
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,1,0.741
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,1,1.145
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,0.756
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,1.093
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,0,1.103
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,0,1.998
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,1.052
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,1.023
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,1,0.588
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,1,1.331
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,0.51
gap,RfjeMABd9YtFdM2,sing,m,sim_sing_m,1,0.914
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,1,0.533
gap,RfjeMABd9YtFdM2,sing,mm,sim_sing_mm,0,0.667
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,0.825
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,0.989
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.728
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.965
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,0.859
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,0.75
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.948
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.864
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,1.706
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,0.629
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.989
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,0,0.567
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,1,1.017
gap,RFkyCxrQzCKlVM3,conj,m,sim_conj_m,0,1.231
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,0.971
gap,RFkyCxrQzCKlVM3,conj,mm,sim_conj_mm,1,1.12
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.777
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,1.207
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,0.747
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,0.955
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,0,1.776
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.853
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,0.926
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,1.895
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.796
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.944
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,1.01
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,0.787
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.873
gap,RFkyCxrQzCKlVM3,sing,m,sim_sing_m,1,0.961
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,0.677
gap,RFkyCxrQzCKlVM3,sing,mm,sim_sing_mm,1,1.191
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,0.483
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,1.194
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.545
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.707
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,0,0.557
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,0,1.146
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,1.031
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.773
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,0.485
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,0.483
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.723
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.733
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,0.662
gap,RFlZaoI26lrL1xW,conj,m,sim_conj_m,1,0.679
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,0.503
gap,RFlZaoI26lrL1xW,conj,mm,sim_conj_mm,1,2.49
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.82
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.519
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.522
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.585
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.5
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.669
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.801
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.687
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.455
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.49
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,0,0.661
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.607
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.558
gap,RFlZaoI26lrL1xW,sing,m,sim_sing_m,1,0.562
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.539
gap,RFlZaoI26lrL1xW,sing,mm,sim_sing_mm,1,0.697
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,0.585
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,0,1.23
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.743
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.747
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,1.184
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,0.977
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.814
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.968
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,1.09
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,1.467
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.825
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,1.612
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,1.021
gap,RFQy7LAFBlt3sbw,conj,m,sim_conj_m,1,1.087
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,1.304
gap,RFQy7LAFBlt3sbw,conj,mm,sim_conj_mm,1,0.876
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.132
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.378
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,1.224
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,0.931
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,0.76
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.134
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,0.809
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,0,1.43
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.786
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.279
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,0.54
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,0,0.793
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,0.9
gap,RFQy7LAFBlt3sbw,sing,m,sim_sing_m,1,1.094
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,1.043
gap,RFQy7LAFBlt3sbw,sing,mm,sim_sing_mm,1,1.89
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,1.143
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,1.604
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,1.565
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,1.058
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,0.613
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,0,0.552
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,0.95
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,0.662
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,0,2.974
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,0.797
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,0.911
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,0.669
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,0.761
gap,RFzvTdctlBl6mau,conj,m,sim_conj_m,1,1.282
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,0.741
gap,RFzvTdctlBl6mau,conj,mm,sim_conj_mm,1,1.005
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.423
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.163
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,1.868
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,0.69
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,0.965
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.909
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,0,2.028
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,1.067
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.715
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,0.86
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,0.939
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,0.876
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.639
gap,RFzvTdctlBl6mau,sing,m,sim_sing_m,1,1.006
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,1,0.632
gap,RFzvTdctlBl6mau,sing,mm,sim_sing_mm,0,2.072
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.462
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.487
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.494
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.555
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.487
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.75
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.694
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.554
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.463
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.429
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.551
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.521
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.516
gap,RGEw2ntVr6WT5FY,conj,m,sim_conj_m,1,0.43
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.551
gap,RGEw2ntVr6WT5FY,conj,mm,sim_conj_mm,1,0.774
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,0,0.538
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.788
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,0.82
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,0.794
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.791
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.456
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,0.695
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,0.545
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.487
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.451
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,0.513
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,1.847
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.465
gap,RGEw2ntVr6WT5FY,sing,m,sim_sing_m,1,0.86
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,1.248
gap,RGEw2ntVr6WT5FY,sing,mm,sim_sing_mm,1,1.475
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.909
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.619
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.792
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,0,0.532
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.454
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.744
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.698
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.847
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.825
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.415
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.466
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.379
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,0,0.54
gap,RgGFiI9dwPgNWnF,conj,m,sim_conj_m,1,0.628
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,0,0.877
gap,RgGFiI9dwPgNWnF,conj,mm,sim_conj_mm,1,0.725
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.577
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,1.132
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.609
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.737
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.573
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.68
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.935
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.838
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.734
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,1.004
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.605
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,1.53
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.66
gap,RgGFiI9dwPgNWnF,sing,m,sim_sing_m,1,0.675
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,1.128
gap,RgGFiI9dwPgNWnF,sing,mm,sim_sing_mm,1,0.639
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,0,6.001
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,0,2.313
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,0,1.088
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,0.721
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,1,2.326
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,0,3.969
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,13.057
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,0.796
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,1,1.12
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,1,3.793
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,0.906
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,0,1.763
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,0,10.342
gap,RgTnf5neAjKhFhT,conj,m,sim_conj_m,1,0.59
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,2.493
gap,RgTnf5neAjKhFhT,conj,mm,sim_conj_mm,1,0.768
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,0.551
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,1.076
gap,RgTnf5neAjKhFhT,sing,mm,sim_sing_mm,1,1.157
gap,RgTnf5neAjKhFhT,sing,mm,sim_sing_mm,1,0.831
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,0.584
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,1.047
gap,RgTnf5neAjKhFhT,sing,mm,sim_sing_mm,1,1.27
gap,RgTnf5neAjKhFhT,sing,mm,sim_sing_mm,0,2.361
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,0.567
gap,RgTnf5neAjKhFhT,sing,m,sim_sing_m,1,1.257
